file	program	config	c_size	u_size	c_time	d_time	c_mem	d_mem	c_cpu	d_cpu	is_lossless
2263_S2_L001.il.fq	pzstd	pzstd_l1_s	40646559	416736936	1.14	0.8	11	7	117	140	1
2253_S40_L001.il.fq	pzstd	pzstd_l1_s	46165138	392234212	1.42	0.72	11	7	112	140	1
2289_S28_L001.il.fq	pzstd	pzstd_l1_s	33327870	388820198	1.42	1.04	11	6	113	132	1
2274_S13_L001.il.fq	pzstd	pzstd_l1_s	47029320	385430632	1.97	0.95	11	10	110	134	1
2216_S3_L001.il.fq	pzstd	pzstd_l1_s	32607651	347444344	1	1.04	11	7	114	129	1
2239_S26_L001.il.fq	pzstd	pzstd_l1_s	56249937	357055160	2.37	0.9	11	7	108	130	1
2224_S11_L001.il.fq	pzstd	pzstd_l1_s	36837934	342963850	1.78	0.95	11	8	109	127	1
2235_S22_L001.il.fq	pzstd	pzstd_l1_s	42270872	431585584	1.43	0.76	11	6	116	138	1
2304_S43_L001.il.fq	pzstd	pzstd_l1_s	28544556	308830288	1.46	0.84	11	6	109	128	1
2220_S7_L001.il.fq	pzstd	pzstd_l1_s	49359130	407466534	1.36	0.76	11	6	112	139	1
2218_S5_L001.il.fq	pzstd	pzstd_l1_s	91863324	458633010	2.27	1.5	11	9	109	127	1
2298_S37_L001.il.fq	pzstd	pzstd_l1_s	35300235	274403560	1.21	0.87	11	7	111	127	1
2240_S27_L001.il.fq	pzstd	pzstd_l1_s	50903547	367953250	1.67	0.9	11	7	110	133	1
2262_S1_L001.il.fq	pzstd	pzstd_l1_s	43503583	418410180	1.72	0.86	11	6	112	134	1
2248_S35_L001.il.fq	pzstd	pzstd_l1_m	52727279	515301428	1.02	0.67	14	12	222	250	1
2241_S28_L001.il.fq	pzstd	pzstd_l1_s	52117446	347670024	1.57	1.08	11	8	110	128	1
2295_S34_L001.il.fq	pzstd	pzstd_l1_s	30920783	319978424	1.34	0.71	11	8	111	138	1
2252_S39_L001.il.fq	pzstd	pzstd_l1_s	41443752	368794574	1.85	0.65	11	8	110	142	1
2276_S15_L001.il.fq	pzstd	pzstd_l1_s	45379184	366767194	1.69	0.71	11	8	110	143	1
2293_S32_L001.il.fq	pzstd	pzstd_l19_m	24204697	373086500	98.01	0.41	249	85	190	238	1
2301_S40_L001.il.fq	pzstd	pzstd_l1_s	35162960	349276596	1.33	0.97	11	7	114	126	1
2237_S24_L001.il.fq	pzstd	pzstd_l1_s	46756617	440977110	1.69	0.83	11	11	111	147	1
2293_S32_L001.il.fq	pzstd	pzstd_l1_s	34124191	373086500	1.08	0.96	11	7	117	129	1
2250_S37_L001.il.fq	pzstd	pzstd_l1_s	33209193	338071598	1.04	0.7	11	9	115	135	1
2259_S46_L001.il.fq	pzstd	pzstd_l1_s	40544076	350734246	1.3	0.85	11	7	111	134	1
2229_S16_L001.il.fq	pzstd	pzstd_l1_s	52504667	419881230	1.77	1.02	11	9	110	132	1
2294_S33_L001.il.fq	pzstd	pzstd_l1_s	30658903	270026346	1.47	0.7	11	9	109	131	1
2305_S44_L001.il.fq	pzstd	pzstd_l1_m	39520625	298045616	0.57	0.47	15	12	223	236	1
2233_S20_L001.il.fq	pzstd	pzstd_l1_s	49329478	312791608	1.48	0.83	11	7	110	131	1
2215_S2_L001.il.fq	pzstd	pzstd_l1_m	38955882	355812082	0.69	0.4	16	12	221	261	1
2283_S22_L001.il.fq	pzstd	pzstd_l1_m	62048931	429575634	0.96	0.52	17	12	219	250	1
2260_S47_L001.il.fq	pzstd	pzstd_l1_m	50151416	373982572	1.2	0.56	14	11	211	250	1
2232_S19_L001.il.fq	pzstd	pzstd_l1_m	52566840	384683514	0.86	0.54	16	13	215	240	1
2249_S36_L001.il.fq	pzstd	pzstd_l1_m	39854266	375702258	1.02	0.48	16	13	214	245	1
2297_S36_L001.il.fq	pzstd	pzstd_l1_m	33380673	297605488	0.61	0.35	17	12	219	252	1
2223_S10_L001.il.fq	pzstd	pzstd_l1_m	44197063	366792588	0.85	0.6	16	14	215	244	1
2241_S28_L001.il.fq	pzstd	pzstd_l1_m	52117446	347670024	0.85	0.59	17	13	218	239	1
2273_S12_L001.il.fq	pzstd	pzstd_l1_m	38988117	380317040	0.73	0.55	16	13	222	246	1
2266_S5_L001.il.fq	pzstd	pzstd_l1_m	56218806	595944536	1.45	0.65	16	12	215	269	1
2289_S28_L001.il.fq	pzstd	pzstd_l1_m	33327870	388820198	0.64	0.45	16	12	223	252	1
2263_S2_L001.il.fq	pzstd	pzstd_l1_m	40646559	416736936	0.75	0.54	14	12	222	256	1
2224_S11_L001.il.fq	pzstd	pzstd_l1_m	36837934	342963850	0.59	0.38	14	10	226	270	1
2253_S40_L001.il.fq	pzstd	pzstd_l1_m	46165138	392234212	0.88	0.51	14	12	219	260	1
2274_S13_L001.il.fq	pzstd	pzstd_l1_m	47029320	385430632	0.77	0.48	16	12	223	255	1
2257_S44_L001.il.fq	pzstd	pzstd_l1_m	39363880	319269900	0.7	0.42	16	12	221	251	1
2239_S26_L001.il.fq	pzstd	pzstd_l1_m	56249937	357055160	0.97	0.67	15	11	218	232	1
2254_S41_L001.il.fq	pzstd	pzstd_l1_m	42544664	375101846	0.86	0.44	16	13	217	256	1
2265_S4_L001.il.fq	pzstd	pzstd_l1_m	46286323	418596336	0.83	0.51	14	12	223	256	1
2216_S3_L001.il.fq	pzstd	pzstd_l1_m	32607651	347444344	0.66	0.34	16	12	221	272	1
2229_S16_L001.il.fq	pzstd	pzstd_l19_m	38057803	419881230	138.39	0.5	251	79	194	243	1
2229_S16_L001.il.fq	pzstd	pzstd_l1_m	52504667	419881230	0.82	0.51	16	11	215	254	1
2235_S22_L001.il.fq	pzstd	pzstd_l1_m	42270872	431585584	0.71	0.45	16	10	218	259	1
2298_S37_L001.il.fq	pzstd	pzstd_l1_m	35300235	274403560	0.64	0.33	15	11	218	261	1
2262_S1_L001.il.fq	pzstd	pzstd_l1_m	43503583	418410180	0.74	0.52	16	12	223	255	1
2304_S43_L001.il.fq	pzstd	pzstd_l1_m	28544556	308830288	0.56	0.34	14	12	220	262	1
2220_S7_L001.il.fq	pzstd	pzstd_l1_m	49359130	407466534	1.08	0.59	16	13	215	247	1
2240_S27_L001.il.fq	pzstd	pzstd_l1_m	50903547	367953250	0.79	0.56	17	11	217	246	1
2218_S5_L001.il.fq	pzstd	pzstd_l1_m	91863324	458633010	1.38	0.76	15	14	214	240	1
2295_S34_L001.il.fq	pzstd	pzstd_l1_m	30920783	319978424	0.54	0.36	14	10	222	261	1
2252_S39_L001.il.fq	pzstd	pzstd_l1_m	41443752	368794574	0.67	0.34	16	10	222	272	1
2293_S32_L001.il.fq	pzstd	pzstd_l1_m	34124191	373086500	0.54	0.39	14	12	226	268	1
2276_S15_L001.il.fq	pzstd	pzstd_l1_m	45379184	366767194	0.78	0.44	16	13	218	250	1
2237_S24_L001.il.fq	pzstd	pzstd_l1_m	46756617	440977110	0.68	0.46	14	11	225	264	1
2301_S40_L001.il.fq	pzstd	pzstd_l1_m	35162960	349276596	0.66	0.34	16	11	224	259	1
2294_S33_L001.il.fq	pzstd	pzstd_l1_m	30658903	270026346	0.5	0.3	17	12	220	254	1
2250_S37_L001.il.fq	pzstd	pzstd_l1_m	33209193	338071598	0.57	0.41	16	11	222	252	1
2233_S20_L001.il.fq	pzstd	pzstd_l1_m	49329478	312791608	0.72	0.38	16	12	218	255	1
2259_S46_L001.il.fq	pzstd	pzstd_l1_m	40544076	350734246	0.62	0.49	16	12	225	244	1
2240_S27_L001.il.fq	pzstd	pzstd_l19_m	37036962	367953250	121.79	0.37	252	101	187	253	1
2237_S24_L001.il.fq	pzstd	pzstd_l19_m	33669865	440977110	119.88	0.38	250	95	192	256	1
2305_S44_L001.il.fq	xz	xz_l1_s	35318576	298045616	15.1	3.56	10	3	99	99	1
2215_S2_L001.il.fq	xz	xz_l1_s	34249128	355812082	15.52	3.58	10	3	99	99	1
2249_S36_L001.il.fq	xz	xz_l1_s	35198348	375702258	15.72	3.79	10	3	99	100	1
2254_S41_L001.il.fq	xz	xz_l1_s	37949744	375101846	16.78	3.98	10	3	99	99	1
2260_S47_L001.il.fq	xz	xz_l1_s	44537328	373982572	19.16	4.62	10	3	99	99	1
2248_S35_L001.il.fq	xz	xz_l1_s	46529148	515301428	21.23	5	10	3	99	99	1
2283_S22_L001.il.fq	xz	xz_l1_s	54953860	429575634	23.6	5.76	10	3	100	99	1
2223_S10_L001.il.fq	xz	xz_l1_s	39015276	366792588	17.1	4.12	10	3	99	99	1
2297_S36_L001.il.fq	xz	xz_l1_s	29693932	297605488	13.35	3.09	10	3	99	100	1
2273_S12_L001.il.fq	xz	xz_l1_s	34764184	380317040	15.97	3.7	10	3	99	100	1
2289_S28_L001.il.fq	xz	xz_l1_s	29306168	388820198	14.14	3.22	10	3	99	99	1
2263_S2_L001.il.fq	xz	xz_l1_s	36138332	416736936	16.62	3.82	10	3	99	99	1
2224_S11_L001.il.fq	xz	xz_l1_s	32616852	342963850	14.87	3.42	10	3	99	99	1
2253_S40_L001.il.fq	xz	xz_l1_s	40977304	392234212	18.19	4.27	10	3	99	99	1
2266_S5_L001.il.fq	xz	xz_l1_s	50146384	595944536	23.3	5.44	10	3	99	99	1
2274_S13_L001.il.fq	xz	xz_l1_s	41845392	385430632	18.03	4.39	10	3	99	99	1
2257_S44_L001.il.fq	xz	xz_l1_s	35265464	319269900	15.79	3.71	10	3	99	99	1
2265_S4_L001.il.fq	xz	xz_l1_s	41127136	418596336	18.37	4.3	10	3	99	99	1
2239_S26_L001.il.fq	xz	xz_l1_s	50000164	357055160	20.7	4.97	10	3	99	99	1
2216_S3_L001.il.fq	xz	xz_l1_s	28568788	347444344	13.37	3.04	10	3	99	99	1
2235_S22_L001.il.fq	xz	xz_l1_s	37422688	431585584	17.41	4	10	3	99	100	1
2232_S19_L001.il.fq	xz	xz_l1_s	46609820	384683514	19.83	4.73	10	3	99	99	1
2298_S37_L001.il.fq	xz	xz_l1_s	31391844	274403560	13.42	3.2	10	3	99	99	1
2262_S1_L001.il.fq	xz	xz_l1_s	38707628	418410180	17.48	4.22	10	3	99	99	1
2241_S28_L001.il.fq	xz	xz_l1_s	45879196	347670024	19.11	4.85	10	3	99	99	1
2304_S43_L001.il.fq	xz	xz_l1_s	25340352	308830288	11.99	2.72	10	3	99	99	1
2305_S44_L001.il.fq	xz	xz_l1_m	35389292	298045616	7.71	3.64	27	3	199	99	1
2295_S34_L001.il.fq	xz	xz_l1_s	27417896	319978424	12.65	2.96	10	3	100	100	1
2220_S7_L001.il.fq	xz	xz_l1_s	44081160	407466534	20.46	4.6	10	3	99	100	1
2250_S37_L001.il.fq	xz	xz_l1_s	29210548	338071598	13.5	3.14	10	3	99	99	1
2240_S27_L001.il.fq	xz	xz_l1_s	44893684	367953250	19.25	4.65	10	3	99	99	1
2276_S15_L001.il.fq	xz	xz_l1_s	40442852	366767194	18.74	4.27	10	3	99	99	1
2218_S5_L001.il.fq	xz	xz_l1_s	81527416	458633010	32.45	7.99	10	3	99	100	1
2252_S39_L001.il.fq	xz	xz_l1_s	36752460	368794574	16.38	3.84	10	3	99	100	1
2229_S16_L001.il.fq	xz	xz_l1_s	46492504	419881230	20.14	4.75	10	3	99	99	1
2301_S40_L001.il.fq	xz	xz_l1_s	31395144	349276596	14.22	3.35	10	3	99	99	1
2293_S32_L001.il.fq	xz	xz_l1_s	30119360	373086500	14.29	3.43	10	3	99	99	1
2294_S33_L001.il.fq	xz	xz_l1_s	27374116	270026346	12.23	2.89	10	3	100	100	1
2237_S24_L001.il.fq	xz	xz_l1_s	41237040	440977110	19.61	5.53	10	3	99	99	1
2259_S46_L001.il.fq	xz	xz_l1_s	36303456	350734246	16.84	4.01	10	3	99	99	1
2215_S2_L001.il.fq	xz	xz_l1_m	34337904	355812082	9.13	3.75	27	3	199	99	1
2260_S47_L001.il.fq	xz	xz_l1_m	44631388	373982572	11.78	4.62	27	3	200	99	1
2248_S35_L001.il.fq	xz	xz_l1_m	46655412	515301428	13.2	5.4	26	3	199	99	1
2249_S36_L001.il.fq	xz	xz_l1_m	35289428	375702258	9.55	3.98	27	3	200	99	1
2283_S22_L001.il.fq	xz	xz_l1_m	55051472	429575634	14.22	6.25	28	3	199	99	1
2233_S20_L001.il.fq	xz	xz_l1_s	44325920	312791608	20.92	5.16	10	3	99	99	1
2297_S36_L001.il.fq	xz	xz_l1_m	29765732	297605488	7.66	3.81	27	3	200	99	1
2223_S10_L001.il.fq	xz	xz_l1_m	39107052	366792588	9.53	4.65	27	3	201	99	1
2273_S12_L001.il.fq	xz	xz_l1_m	34855636	380317040	10.02	3.78	27	3	200	99	1
2263_S2_L001.il.fq	xz	xz_l1_m	36236700	416736936	10.17	4.37	26	3	200	99	1
2289_S28_L001.il.fq	xz	xz_l1_m	29398324	388820198	9.22	3.77	26	3	200	99	1
2266_S5_L001.il.fq	xz	xz_l1_m	50289224	595944536	14.6	6.64	26	3	200	99	1
2253_S40_L001.il.fq	xz	xz_l1_m	41075464	392234212	11.5	4.65	27	3	200	100	1
2304_S43_L001.il.fq	xz	xz_l1_m	25415932	308830288	6.99	2.83	26	3	200	99	1
2224_S11_L001.il.fq	xz	xz_l1_m	32700092	342963850	8.92	3.63	27	3	199	100	1
2274_S13_L001.il.fq	xz	xz_l1_m	41935036	385430632	11.02	5.34	27	3	198	99	1
2257_S44_L001.il.fq	xz	xz_l1_m	35345820	319269900	9.88	4.22	27	3	200	99	1
2216_S3_L001.il.fq	xz	xz_l1_m	28655700	347444344	8.87	3.41	26	3	200	99	1
2254_S41_L001.il.fq	xz	xz_l1_m	38043688	375101846	10.99	4.18	27	3	199	99	1
2265_S4_L001.il.fq	xz	xz_l1_m	41228544	418596336	11.71	4.73	26	3	200	100	1
2235_S22_L001.il.fq	xz	xz_l1_m	37528404	431585584	11.4	4.36	27	3	200	99	1
2239_S26_L001.il.fq	xz	xz_l1_m	50089460	357055160	13.11	5.44	27	3	200	99	1
2232_S19_L001.il.fq	xz	xz_l1_m	46704816	384683514	12.84	5.04	27	3	199	99	1
2241_S28_L001.il.fq	xz	xz_l1_m	45961016	347670024	11.26	5.25	27	3	200	99	1
2298_S37_L001.il.fq	xz	xz_l1_m	31456920	274403560	8.2	3.58	27	3	200	100	1
2262_S1_L001.il.fq	xz	xz_l1_m	38809196	418410180	10.83	4.58	26	3	200	99	1
2295_S34_L001.il.fq	xz	xz_l1_m	27494824	319978424	8.23	3.27	27	3	200	99	1
2220_S7_L001.il.fq	xz	xz_l1_m	44182400	407466534	11.86	5.03	27	3	200	99	1
2252_S39_L001.il.fq	xz	xz_l1_m	36843756	368794574	9.95	4.58	26	3	199	99	1
2240_S27_L001.il.fq	xz	xz_l1_m	44983544	367953250	12.19	4.79	27	3	199	100	1
2301_S40_L001.il.fq	xz	xz_l1_m	31480196	349276596	9.12	3.96	26	3	200	100	1
2276_S15_L001.il.fq	xz	xz_l1_m	40529992	366767194	11.04	4.82	27	3	200	99	1
2237_S24_L001.il.fq	xz	xz_l1_m	41344276	440977110	10.99	4.93	27	3	201	99	1
2293_S32_L001.il.fq	xz	xz_l1_m	30209452	373086500	8.73	3.45	26	3	201	99	1
2218_S5_L001.il.fq	xz	xz_l1_m	81632480	458633010	20.91	9.47	27	3	200	99	1
2294_S33_L001.il.fq	xz	xz_l1_m	27440460	270026346	7.48	2.88	27	3	198	99	1
2250_S37_L001.il.fq	xz	xz_l1_m	29292460	338071598	8.51	3.44	26	3	200	99	1
2229_S16_L001.il.fq	xz	xz_l1_m	46595692	419881230	12.7	5.19	27	3	200	99	1
2259_S46_L001.il.fq	xz	xz_l1_m	36391724	350734246	9.13	3.81	26	3	200	99	1
2233_S20_L001.il.fq	xz	xz_l1_m	44405192	312791608	10.46	4.48	27	3	200	99	1
2305_S44_L001.il.fq	xz	xz_l9_s	25343728	298045616	217.56	2.71	614	66	99	99	1
2273_S12_L001.il.fq	xz	xz_l9_s	24989080	380317040	210.61	2.89	614	66	99	99	1
2215_S2_L001.il.fq	xz	xz_l9_s	27977592	355812082	225.42	3.07	614	66	99	99	1
2249_S36_L001.il.fq	xz	xz_l9_s	27674632	375702258	227.07	3.09	614	66	99	100	1
2223_S10_L001.il.fq	xz	xz_l9_s	31105536	366792588	254.83	3.27	614	66	99	99	1
2248_S35_L001.il.fq	xz	xz_l9_s	35675372	515301428	293.64	4.05	614	66	99	100	1
2260_S47_L001.il.fq	xz	xz_l9_s	34772636	373982572	295.03	3.57	614	66	99	99	1
2283_S22_L001.il.fq	xz	xz_l9_s	42982752	429575634	351.08	4.47	614	66	99	99	1
2297_S36_L001.il.fq	xz	xz_l9_s	22818804	297605488	180.94	2.54	614	66	99	99	1
2289_S28_L001.il.fq	xz	xz_l9_s	23335012	388820198	181.79	2.82	614	66	99	100	1
2263_S2_L001.il.fq	xz	xz_l9_s	26637160	416736936	217.57	3.09	614	66	99	99	1
2274_S13_L001.il.fq	zstd	zstd_l1_m	46951052	385430632	0.79	0.73	19	3	235	100	1
2224_S11_L001.il.fq	xz	xz_l9_s	24830884	342963850	205.07	2.79	614	66	99	99	1
2266_S5_L001.il.fq	xz	xz_l9_s	36191152	595944536	300.01	4.26	614	66	99	100	1
2253_S40_L001.il.fq	xz	xz_l9_s	31378828	392234212	261.92	3.37	614	66	99	100	1
2274_S13_L001.il.fq	xz	xz_l9_s	31244588	385430632	258.53	3.36	614	66	99	99	1
2257_S44_L001.il.fq	xz	xz_l9_s	26570424	319269900	229.13	2.9	614	66	99	100	1
2265_S4_L001.il.fq	xz	xz_l9_s	30208532	418596336	252.25	3.33	614	66	99	99	1
2254_S41_L001.il.fq	xz	xz_l9_s	28028648	375101846	235.65	3.13	614	66	99	99	1
2239_S26_L001.il.fq	xz	xz_l9_s	38834352	357055160	328.28	3.87	614	66	99	100	1
2216_S3_L001.il.fq	xz	xz_l9_s	23342160	347444344	187.43	2.77	614	66	99	99	1
2232_S19_L001.il.fq	xz	xz_l9_s	35867336	384683514	305.37	3.71	614	66	99	100	1
2218_S5_L001.il.fq	xz	xz_l9_s	63101484	458633010	548.9	6.05	614	66	99	99	1
2235_S22_L001.il.fq	xz	xz_l9_s	30172812	431585584	237.47	3.43	614	66	99	100	1
2262_S1_L001.il.fq	xz	xz_l9_s	29059180	418410180	236.45	3.3	614	66	99	99	1
2294_S33_L001.il.fq	xz	xz_l9_s	21005940	270026346	167.1	2.32	614	66	99	99	1
2304_S43_L001.il.fq	xz	xz_l9_s	18943152	308830288	155.48	2.25	614	66	99	100	1
2241_S28_L001.il.fq	xz	xz_l9_s	35464664	347670024	296.68	3.7	614	66	99	99	1
2220_S7_L001.il.fq	xz	xz_l9_s	31894980	407466534	275.36	3.5	614	66	99	100	1
2298_S37_L001.il.fq	xz	xz_l9_s	24069584	274403560	194.92	2.59	614	66	99	99	1
2295_S34_L001.il.fq	xz	xz_l9_s	21379060	319978424	168.42	2.47	614	66	99	100	1
2252_S39_L001.il.fq	xz	xz_l9_s	28373632	368794574	232.33	3.07	614	66	99	99	1
2301_S40_L001.il.fq	xz	xz_l9_s	22772028	349276596	190.59	2.64	614	66	99	100	1
2276_S15_L001.il.fq	xz	xz_l9_s	31178400	366767194	255.07	3.4	614	66	99	100	1
2240_S27_L001.il.fq	xz	xz_l9_s	34836828	367953250	291.14	3.73	614	66	99	99	1
2293_S32_L001.il.fq	xz	xz_l9_s	23482576	373086500	198.08	2.75	614	66	99	100	1
2250_S37_L001.il.fq	xz	xz_l9_s	22877904	338071598	190.77	2.64	614	66	99	99	1
2263_S2_L001.il.fq	xz	xz_l9_m	26717936	416736936	142.32	5.34	1697	66	194	99	1
2237_S24_L001.il.fq	xz	xz_l9_s	32598424	440977110	271.4	3.64	614	66	99	100	1
2305_S44_L001.il.fq	xz	xz_l9_m	25441948	298045616	187.08	2.74	1531	66	155	99	1
2229_S16_L001.il.fq	xz	xz_l9_s	36432500	419881230	313.75	5.7	614	66	99	99	1
2259_S46_L001.il.fq	xz	xz_l9_s	27412948	350734246	270.55	4.01	614	66	99	100	1
2254_S41_L001.il.fq	xz	xz_l9_m	28083404	375101846	171.87	5.47	1611	66	198	99	1
2215_S2_L001.il.fq	xz	xz_l9_m	28007308	355812082	196.83	5.16	1592	66	175	99	1
2248_S35_L001.il.fq	xz	xz_l9_m	35754880	515301428	231.4	5.22	1705	66	172	99	1
2233_S20_L001.il.fq	xz	xz_l9_s	32486652	312791608	321.65	5.9	614	66	99	99	1
2249_S36_L001.il.fq	xz	xz_l9_m	27703924	375702258	193.53	5.28	1611	66	191	99	1
2260_S47_L001.il.fq	xz	xz_l9_m	34821256	373982572	236.86	3.66	1616	66	189	99	1
2235_S22_L001.il.fq	xz	xz_l9_m	30211020	431585584	198.45	3.44	1700	66	197	99	1
2283_S22_L001.il.fq	xz	xz_l9_m	43080952	429575634	284.48	4.63	1713	66	189	99	1
2297_S36_L001.il.fq	xz	xz_l9_m	22871416	297605488	179.39	4.22	1527	66	150	99	1
2273_S12_L001.il.fq	xz	xz_l9_m	25053944	380317040	174.74	4.21	1613	66	191	99	1
2223_S10_L001.il.fq	xz	xz_l9_m	31148128	366792588	211.39	4.17	1606	66	186	99	1
2289_S28_L001.il.fq	xz	xz_l9_m	23348712	388820198	145.74	4.87	1619	66	191	99	1
2266_S5_L001.il.fq	xz	xz_l9_m	36304596	595944536	282.13	7.36	1706	66	159	99	1
2224_S11_L001.il.fq	xz	xz_l9_m	24881104	342963850	181.6	4.86	1577	66	172	99	1
2253_S40_L001.il.fq	xz	xz_l9_m	31426900	392234212	202.23	5.33	1630	66	199	99	1
2216_S3_L001.il.fq	xz	xz_l9_m	23351344	347444344	156.49	4.91	1580	66	162	99	1
2274_S13_L001.il.fq	xz	xz_l9_m	31301072	385430632	210.23	3.82	1624	66	177	99	1
2257_S44_L001.il.fq	xz	xz_l9_m	26619616	319269900	197.36	5.42	1556	66	169	99	1
2265_S4_L001.il.fq	xz	xz_l9_m	30315600	418596336	206.68	5.58	1700	66	195	99	1
2232_S19_L001.il.fq	xz	xz_l9_m	35945576	384683514	253.77	6.74	1627	66	193	99	1
2262_S1_L001.il.fq	xz	xz_l9_m	29123664	418410180	195.52	3.43	1699	66	199	100	1
2298_S37_L001.il.fq	xz	xz_l9_m	24150908	274403560	210.69	3.58	1484	66	138	100	1
2241_S28_L001.il.fq	xz	xz_l9_m	35571800	347670024	257.74	6.55	1592	66	175	99	1
2239_S26_L001.il.fq	xz	xz_l9_m	38913360	357055160	277.15	4.93	1604	66	175	99	1
2252_S39_L001.il.fq	xz	xz_l9_m	28407496	368794574	186.27	3.51	1605	66	192	99	1
2220_S7_L001.il.fq	xz	xz_l9_m	32004216	407466534	229.36	3.91	1702	66	199	99	1
2301_S40_L001.il.fq	xz	xz_l9_m	22830104	349276596	163.8	3.75	1581	66	178	99	1
2276_S15_L001.il.fq	xz	xz_l9_m	31220952	366767194	216.32	3.4	1606	66	171	99	1
2249_S36_L001.il.fq	zstd	zstd_l19_s	28373692	375702258	158.38	1.06	59	10	99	98	1
2293_S32_L001.il.fq	xz	xz_l9_m	23507956	373086500	168.76	3.12	1604	66	188	100	1
2250_S37_L001.il.fq	xz	xz_l9_m	22905796	338071598	172.74	2.97	1570	66	174	99	1
2237_S24_L001.il.fq	xz	xz_l9_m	32659328	440977110	209.35	4.38	1702	66	196	99	1
2218_S5_L001.il.fq	xz	xz_l9_m	63397224	458633010	442.53	7.72	1732	66	184	99	1
2229_S16_L001.il.fq	xz	xz_l9_m	36536340	419881230	240.33	4.24	1706	66	195	99	1
2304_S43_L001.il.fq	xz	xz_l9_m	18975252	308830288	135	3.62	1539	66	161	99	1
2259_S46_L001.il.fq	xz	xz_l9_m	27458608	350734246	198.32	3.68	1587	66	178	99	1
2295_S34_L001.il.fq	xz	xz_l9_m	21411608	319978424	142.19	4.02	1552	66	168	99	1
2294_S33_L001.il.fq	xz	xz_l9_m	21059660	270026346	163.58	2.35	1473	66	138	100	1
2305_S44_L001.il.fq	zstd	zstd_l19_s	27147150	298045616	135.61	0.47	59	10	99	100	1
2240_S27_L001.il.fq	xz	xz_l9_m	34929980	367953250	223.28	3.69	1611	66	174	100	1
2233_S20_L001.il.fq	xz	xz_l9_m	32596468	312791608	235.17	3.23	1556	66	154	99	1
2248_S35_L001.il.fq	zstd	zstd_l19_s	36931970	515301428	194.99	0.8	59	10	99	100	1
2215_S2_L001.il.fq	zstd	zstd_l19_s	28679557	355812082	153.87	0.58	59	10	99	100	1
2297_S36_L001.il.fq	zstd	zstd_l19_s	23824290	297605488	111.88	0.46	59	10	99	99	1
2260_S47_L001.il.fq	zstd	zstd_l19_s	36395656	373982572	178.89	0.58	59	10	99	99	1
2223_S10_L001.il.fq	zstd	zstd_l19_s	32288366	366792588	157.11	0.58	59	10	99	99	1
2283_S22_L001.il.fq	zstd	zstd_l19_s	45217999	429575634	199	0.71	59	10	99	99	1
2273_S12_L001.il.fq	zstd	zstd_l19_s	26386949	380317040	134.99	0.59	59	10	99	99	1
2289_S28_L001.il.fq	zstd	zstd_l19_s	23883882	388820198	123.46	0.58	59	10	99	99	1
2263_S2_L001.il.fq	zstd	zstd_l19_s	27945210	416736936	139.82	0.57	59	10	99	99	1
2266_S5_L001.il.fq	zstd	zstd_l19_s	38034148	595944536	197.85	0.85	59	10	99	99	1
2224_S11_L001.il.fq	zstd	zstd_l19_s	25796268	342963850	129.39	0.53	59	10	99	99	1
2257_S44_L001.il.fq	zstd	zstd_l19_s	27389479	319269900	139.69	0.49	59	10	99	99	1
2253_S40_L001.il.fq	zstd	zstd_l19_s	32554226	392234212	159.03	0.58	59	10	99	100	1
2239_S26_L001.il.fq	zstd	zstd_l19_s	41428888	357055160	184.08	0.6	59	10	99	99	1
2216_S3_L001.il.fq	zstd	zstd_l19_s	23592106	347444344	122.83	0.48	59	10	99	100	1
2254_S41_L001.il.fq	zstd	zstd_l19_s	29296735	375101846	148.63	0.56	59	10	99	100	1
2265_S4_L001.il.fq	zstd	zstd_l19_s	31698253	418596336	159.94	0.64	59	10	99	100	1
2232_S19_L001.il.fq	zstd	zstd_l19_s	37793039	384683514	181.13	0.62	59	10	99	100	1
2298_S37_L001.il.fq	zstd	zstd_l19_s	25432178	274403560	115.65	0.44	59	10	99	100	1
2235_S22_L001.il.fq	zstd	zstd_l19_s	30770328	431585584	155.78	0.64	59	10	99	100	1
2241_S28_L001.il.fq	zstd	zstd_l19_s	37874691	347670024	167.18	0.63	59	10	99	99	1
2304_S43_L001.il.fq	zstd	zstd_l19_s	19573176	308830288	103.22	0.43	59	10	99	100	1
2262_S1_L001.il.fq	zstd	zstd_l19_s	30259702	418410180	150.73	0.61	59	10	99	99	1
2220_S7_L001.il.fq	zstd	zstd_l19_s	33745219	407466534	168.81	0.61	59	10	99	99	1
2295_S34_L001.il.fq	zstd	zstd_l19_s	22104280	319978424	110.04	0.47	59	10	99	100	1
2240_S27_L001.il.fq	zstd	zstd_l19_s	36921711	367953250	168.47	0.64	59	10	99	99	1
2276_S15_L001.il.fq	zstd	zstd_l19_s	32707926	366767194	150.29	0.63	59	10	99	100	1
2301_S40_L001.il.fq	zstd	zstd_l19_s	24030111	349276596	122.8	0.49	59	10	99	99	1
2252_S39_L001.il.fq	zstd	zstd_l19_s	29246089	368794574	147.62	0.53	59	10	99	99	1
2294_S33_L001.il.fq	zstd	zstd_l19_s	21908993	270026346	103.17	0.43	59	10	99	99	1
2250_S37_L001.il.fq	zstd	zstd_l19_s	23305955	338071598	128.43	0.46	59	10	99	100	1
2237_S24_L001.il.fq	zstd	zstd_l19_s	33584439	440977110	169.15	0.96	59	10	99	99	1
2263_S2_L001.il.fq	zstd	zstd_l19_m	27995310	416736936	95.14	0.67	298	10	198	99	1
